1.4602,2.4887,-1.7919,-4.0586,-0.56538,4.6834,1.7812,2.868,-0.82212,3.856,-1
0.089302,1.2221,1.4997,-3.0667,-2.4863,-3.5696,2.8713,1.2728,-1.1749,1.7627,-1
2.1103,-1.5141,0.92411,4.3621,1.8187,-4.1528,-3.6139,-0.20398,-0.92968,4.5152,1
1.0856,1.8049,1.3788,-1.1147,1.2055,-0.73849,7.0199,-2.8171,-1.7955,0.76922,1
1.6238,-2.6237,7.8912,3.7172,2.9791,2.0092,-2.5143,-0.59176,2.1581,2.3049,1
-0.00066629,0.039331,7.1346,4.4569,-5.4101,2.2639,-0.15067,-2.167,-6.993,0.9684,1
4.2398,1.3721,-4.9369,-0.91066,-5.2361,7.2679,-2.571,-3.8945,1.1955,5.3603,-1
2.2974,1.1123,-1.1315,-0.7329,-2.505,0.88646,1.9146,-2.068,1.8446,-1.3075,-1
0.79484,-0.73582,3.3413,2.234,-0.65655,1.0917,0.528,5.5876,-3.735,5.3972,1
0.11163,0.6432,-4.0676,-3.544,3.3114,4.8654,3.0171,-3.3016,-5.9533,-2.7808,-1
-0.85081,-0.97818,0.67586,2.5,2.293,0.64262,-4.1855,-1.9231,0.078946,1.7051,1
1.6483,4.8279,-2.3258,-2.9132,-0.16348,6.8857,1.5146,1.4287,7.6006,0.50485,-1
1.4067,-3.6339,-1.0218,2.9572,3.2083,-0.30187,-2.176,0.91341,2.4601,0.36378,1
1.971,1.5096,-2.3928,0.24788,1.2372,-0.11209,-2.2814,0.087916,-1.8111,4.3407,1
1.9584,-1.0794,3.2038,2.7507,4.7553,2.5112,1.6385,3.4188,0.69064,1.1691,1
-0.40123,0.13658,-3.9042,2.8362,-2.8009,-0.22325,4.2345,-2.5597,2.6279,-3.9315,-1
-2.2079,-1.736,-2.9697,1.6378,-0.72377,-1.0229,-3.0678,3.5896,-0.2116,6.4648,-1
0.15793,-1.1597,-5.3706,-0.94379,-5.155,5.6131,1.7361,4.4594,2.7561,-1.0026,-1
-2.9626,-5.1475,2.3051,1.514,-0.24701,-0.76501,1.2993,-1.7312,-5.2177,-3.5044,1
5.8715,-1.7048,-4.2375,-3.8537,-1.8485,-2.5685,-5.3378,0.97498,-4.4259,3.8546,-1
1.9757,-0.067147,-3.8359,0.71452,-1.1663,-1.8305,-3.9102,-0.43029,-0.36973,3.8433,-1
3.4355,-0.1479,0.24051,0.28853,-1.2363,1.9807,-0.42588,-1.8546,1.8265,2.0348,-1
-10.325,-0.93755,1.5828,1.303,-0.58896,-4.7902,5.1058,0.2396,3.7176,0.87304,-1
2.9635,-0.66323,-1.4495,-5.9534,-0.86455,-0.88529,0.36532,-1.5353,-1.1171,-1.3271,-1
-2.2147,-3.7667,2.203,1.299,3.2348,1.6141,3.6884,4.6801,-6.7641,-4.4009,1
-2.8142,3.6527,-1.3081,-1.1267,3.7301,1.7916,0.8331,-0.47816,-2.0702,-2.8723,1
0.00063431,-2.6271,-2.9635,2.7151,-3.7173,-1.9027,0.56881,1.4587,0.26684,-1.4076,-1
-1.4916,3.7039,-1.3065,-2.5631,-1.7026,-4.4861,-4.2114,4.9747,-1.2427,-0.81595,1
1.4395,3.6409,2.592,0.70502,-0.84114,-1.8432,-0.081737,7.9581,3.9336,1.998,1
2.7381,4.544,0.22034,2.4846,-5.1799,-2.1245,-3.2621,-0.39826,-1.6102,-1.9157,-1
0.016164,-1.0479,1.6859,-1.9684,0.12141,0.28642,-1.9541,2.4328,-1.6445,4.0599,1
-0.15802,-0.38043,-3.4292,4.79,-2.0233,1.4448,3.3251,5.6536,0.94531,-0.50791,-1
2.923,-6.5182,0.084393,1.1339,4.7765,1.3288,2.167,-0.22224,-6.902,0.62655,1
5.6257,-2.8867,-2.8597,-1.9077,-1.7709,0.79593,3.486,-4.2727,2.1137,-2.8873,-1
-2.9435,-0.29978,-5.3026,1.8907,-1.9586,3.5571,-2.9272,-3.7212,-1.6889,0.25524,-1
5.8018,-0.50853,-5.0987,1.4095,0.62642,-0.35845,0.91109,-0.32225,5.5274,0.13406,-1
-1.1381,2.4498,5.7949,0.017825,-5.7927,2.7803,-2.2599,-0.80874,-3.5798,-0.083435,-1
1.8028,-2.8048,0.95434,-2.5966,-0.34663,-0.18454,-0.055574,-1.7131,-1.5599,1.5297,-1
-2.0596,-3.3827,1.1938,-0.23529,-0.5993,9.0455,-2.5405,-0.26611,2.5052,-1.305,-1
-0.62984,-4.9309,0.8325,-2.1081,-1.438,-0.77653,-0.6929,-0.11073,5.3921,2.1529,-1
-1.6616,-0.0030981,-8.031,-2.6924,0.82471,-3.4422,0.40869,2.6649,2.5472,-5.231,-1
1.0183,2.5583,-3.7023,1.836,3.877,7.2043,-0.89562,2.4948,2.2544,0.9716,-1
3.6257,-1.0133,-3.9204,1.6245,-3.6336,4.5522,-0.68883,-1.4137,-2.3523,-1.7261,-1
1.7257,-3.9567,3.9681,-1.2877,-2.8391,-2.8179,-2.5015,-1.1081,-3.5581,-2.5317,1
-1.0111,-1.1879,-1.9934,-1.508,1.1591,-0.70145,-1.5125,-0.080378,-0.87202,-2.6872,-1
-0.78033,2.796,3.8095,2.5232,-3.6562,1.8152,0.4267,5.4381,0.64595,2.5395,1
0.30883,5.2901,-0.45537,0.083091,-2.2889,3.8938,-0.75939,-2.0641,5.3298,-0.21132,-1
4.3157,-2.8232,-2.5753,-1.5175,2.0609,-1.6112,0.13265,-1.4994,-1.826,6.0112,-1
-2.2416,3.5608,2.2679,-5.2765,1.1874,-1.2672,4.621,1.0235,-5.9789,-2.0123,1
-3.7266,-2.7935,0.0052279,-0.45555,3.0711,-0.52039,4.8066,0.35118,-0.91279,1.3568,1
-0.64848,5.511,-1.9846,-2.5412,0.87056,2.4303,-4.283,0.4977,-1.403,-3.3593,-1
-1.2344,-0.69673,-1.0093,1.4493,4.165,2.9033,-3.7624,-0.9693,-0.72542,1.3019,1
0.01864,-2.8388,8.4995,1.0943,0.25493,-0.28188,1.0538,-0.71031,-4.1359,3.5947,1
1.8235,0.85221,-1.3654,-1.2444,-1.538,0.010556,-7.967,1.0672,2.8102,0.56841,1
-0.19856,-2.5408,-1.4193,-4.2167,-4.2863,1.2281,-1.018,-2.7236,-0.49234,5.2559,-1
-3.0253,-2.4045,-4.0702,-1.4158,-1.5483,-2.1563,-0.36956,4.2194,0.42917,-0.93714,-1
2.7357,-0.93444,-3.1619,-3.2879,-1.7068,3.1495,-1.3344,1.6429,-2.3137,-1.5253,-1
-2.913,5.4112,1.2366,2.1576,-3.3223,0.22937,3.6038,-3.634,-2.4927,-0.57227,-1
1.9336,-0.84371,-4.3824,0.87583,-1.3605,-8.2803,-0.040597,-2.1328,3.2159,3.484,-1
-4.7476,-1.6268,0.059634,-0.30585,-0.48117,-1.6253,1.0695,1.2868,3.9746,3.5786,-1
-2.7048,-2.403,3.8458,1.8761,2.6188,-0.90078,5.355,-1.0668,2.1489,2.9616,1
2.6266,0.98863,-0.85508,-2.6568,-0.76649,-0.80602,2.1358,-0.50349,-0.13939,2.6488,-1
-2.7549,3.5777,-5.6109,-7.2765,-0.31899,0.23031,-1.7768,-1.5546,-1.7266,-4.8171,-1
-6.3976,-0.87595,-1.8638,3.2543,0.092765,-5.7173,5.8935,1.2267,-0.70396,-0.095142,-1
2.185,1.4134,-1.8989,-0.98701,2.1787,-0.13899,-0.22909,2.022,4.8546,3.8765,1
-5.2828,3.4779,-5.6259,-0.54697,-1.5668,-0.5743,1.2386,-4.2619,-0.081657,2.0043,-1
2.912,5.5583,-3.8521,-0.75984,1.3789,-2.6511,-1.2155,0.53172,0.5306,0.58787,1
2.9211,-3.7067,0.27882,-0.1747,-0.90628,-2.4492,-0.39083,3.194,-4.0338,0.81962,1
-3.1145,-1.778,-3.903,-2.9234,4.7597,3.5903,-0.76299,2.8024,2.5471,-2.0383,-1
-1.4624,4.3046,-0.44024,-1.0723,-1.2217,-0.94707,-0.65513,2.5019,-1.9461,-0.29748,-1
-0.2929,3.1899,5.0758,-0.60437,2.8516,0.18928,5.9167,0.76925,4.3579,-2.2176,1
0.9636,4.4395,2.3661,1.4931,2.8421,-8.1328,-0.45311,-0.077009,-1.3404,0.70281,1
-3.7454,2.0879,2.3679,-1.1776,-2.5264,3.3185,1.0844,4.173,-1.9405,-6.7389,-1
0.60578,1.1559,-0.48103,-2.4424,0.31019,2.9741,2.4967,5.2974,-1.2935,-0.64995,-1
-4.5672,5.6239,1.3336,-5.3855,3.6852,1.1073,-1.5282,-5.5387,-2.1586,-0.32423,1
6.7509,3.1862,0.82914,0.58982,-1.091,-0.38202,-6.1349,-2.1783,-3.0427,-1.5543,1
3.3031,0.34478,3.3786,0.71883,-0.21777,-2.3751,4.3581,0.061935,3.0441,-3.6577,1
-1.7736,3.0539,-2.8617,-4.8344,0.95977,1.33,-2.4791,1.6897,1.7257,1.216,-1
3.7834,1.4117,0.40728,-0.57792,1.7255,-5.3726,-3.8883,0.30066,-1.788,-1.2825,1
-1.6503,0.36257,3.0494,-3.2473,3.5012,2.6762,-7.4431,0.37587,-1.8115,-2.0168,1
-0.32991,0.93786,0.053141,2.4966,-6.3718,0.84595,3.9217,-3.8917,4.2231,-3.6656,-1
-1.0075,-0.084361,6.4618,0.76704,-1.3744,1.5441,1.4765,1.9937,0.71694,0.11773,1
4.1959,-3.3709,-2.079,-0.75405,0.49234,-0.25625,1.1866,-5.0553,8.6896,-6.5145,-1
-0.25194,-1.8259,-0.35437,4.5767,-3.7737,-1.3676,-1.7577,-3.1883,-2.103,0.29335,-1
3.7496,-2.4372,0.6117,-0.8563,-2.2372,-1.4606,-2.8263,1.8141,3.5854,2.3048,1
-7.1677,1.5984,0.38062,0.088566,-1.7739,-4.183,-1.9642,2.8452,-4.4591,0.44893,1
-2.6851,4.3222,0.94527,1.0182,0.4011,5.2531,1.8787,4.7022,1.7264,4.8389,1
1.4483,5.9299,2.3659,2.227,-2.7423,-0.57568,-0.58946,0.60617,0.33973,-0.41343,1
1.6223,-0.44832,-8.7832,-0.80958,2.1198,-2.2892,-1.5282,4.4985,4.16,-3.6001,-1
-5.852,2.4095,-3.1268,2.181,0.43842,6.257,2.1186,-4.84,5.671,0.029246,-1
-2.5595,2.5353,-2.6518,-2.7579,1.5104,-3.4302,3.3694,4.856,-4.8137,-1.3629,-1
0.50906,4.1578,3.5805,-1.3225,0.60864,-1.0993,2.4809,0.74291,-1.5708,-1.3414,1
1.9212,-0.024006,-3.138,-1.9399,-2.7949,0.11467,0.32482,-3.2204,-0.42031,-5.0137,-1
1.9968,-0.61979,3.1785,0.54701,-0.12113,1.0565,4.9802,1.0887,-0.076225,2.899,1
4.2131,-2.6392,-3.8288,2.9272,-2.0227,3.7923,-5.203,-2.5614,0.25323,0.27477,-1
1.5801,-0.13338,0.85823,4.5768,-1.1478,2.337,-3.2338,3.8556,-6.0702,-1.1367,1
0.11014,0.62383,-3.7009,4.111,-0.60968,1.6996,0.14347,1.3897,1.2757,3.5349,-1
-0.97017,6.2318,-2.4105,4.8785,-0.13015,-0.59277,1.9678,-3.0689,-4.2752,2.0353,-1
-2.4477,-1.6702,2.5474,-3.5909,-7.5388,-3.1787,1.4168,-3.0777,3.1474,-0.39075,-1
1.6374,-1.9822,-0.88698,4.7632,1.3328,-1.6598,0.13304,-1.8239,-0.06727,2.5881,1
1.6542,-1.8434,2.8459,-3.7316,0.34446,-0.71636,-2.7703,-1.059,-0.10231,4.0782,1
-0.092799,-2.3898,1.1782,-0.59338,2.5234,-2.3129,2.582,-2.682,-5.1967,-4.717,1
2.9867,-0.031266,-3.99,1.6228,-6.3591,-1.2015,2.7492,4.3761,-2.5373,-0.78855,-1
-1.8306,-0.57819,-4.2439,-0.15644,-0.16009,-3.6285,-2.8155,-3.1817,0.85134,0.15699,-1
2.0869,-0.85105,-2.8549,0.15983,4.1478,4.7479,4.7653,6.052,1.2832,-1.0927,-1
3.2619,-1.3206,-4.5416,1.0991,-2.3438,-2.2998,-3.9238,-0.62929,-0.36482,3.258,-1
2.6958,1.9841,2.6416,2.9002,3.4538,0.71116,-0.75829,0.89119,1.0317,-3.6053,1
-0.071772,0.94371,0.023392,2.2151,1.5401,1.4855,-1.8,4.4183,-2.6484,-0.06684,1
0.74971,2.826,0.72672,1.5476,-2.0149,-6.3801,1.3942,-0.96339,3.3029,1.7565,1
-3.6091,1.9581,-1.3615,-2.3635,1.5896,5.107,3.4414,-10.233,-2.0046,2.9164,-1
0.43692,2.8547,-0.057525,6.1935,3.8381,-3.1711,1.3001,4.6341,1.0314,4.7132,1
-3.0446,3.8066,1.8667,0.038535,-1.1981,-1.4983,-4.2056,-2.1138,-4.3948,-4.7748,1
1.6497,3.4463,0.049339,-6.0032,-1.7351,3.1022,4.1495,-2.1825,-2.2871,0.98049,-1
-2.1853,-4.3162,5.2941,2.8196,0.59751,2.0965,-0.37556,-0.82912,-1.6106,2.7748,1
0.54014,0.45102,-2.3411,-1.0263,2.2485,-2.9772,-0.31897,9.7605,-4.0971,-1.3261,1
4.2605,-0.85502,5.5265,4.6135,2.7184,-0.43717,-0.87987,-1.5673,2.3429,1.3878,1
4.5539,-0.82302,-2.7226,1.4077,-5.2806,2.868,-1.0866,1.0091,-0.59209,-1.9873,-1
6.2131,8.0138,4.9228,3.8636,0.88998,0.63305,0.10624,-0.85301,0.5795,-2.7649,1
-7.3641,-1.7006,3.1469,-2.0956,4.0397,5.7404,5.1475,-2.3708,-3.1978,-1.1655,1
-0.50208,3.3477,-1.2886,0.97798,0.90059,1.6386,0.95803,2.0192,3.0132,-1.7944,1
-2.355,3.271,-3.8091,0.66268,1.3563,-0.62651,-1.2666,-0.65496,-3.7027,-1.243,-1
-3.9095,-0.18797,-2.928,-2.4409,-1.7739,-0.88056,1.0291,1.3528,-3.7355,1.438,-1
-1.1738,1.7014,1.4756,-1.7532,-2.2392,3.9084,-2.0136,5.3817,-3.0299,-0.99168,-1
0.59683,-10.628,1.4979,-4.6274,-0.36462,1.2657,0.42728,-2.7446,1.3913,-2.3331,-1
-4.244,0.043172,-5.8898,-0.78458,-0.75886,-0.47679,-0.66811,1.2398,1.075,3.4897,-1
5.2991,-3.5588,-0.51598,2.7463,2.4618,-6.1296,-0.57214,5.0854,3.7628,-0.58969,1
1.0373,1.4261,1.4667,3.4161,-1.5957,-2.071,-5.3257,6.2816,-2.6085,0.91545,1
9.0591,1.727,0.33228,2.1519,4.6069,-2.3037,1.88,-0.40324,-1.3866,0.76461,1
3.1248,1.4742,2.0847,1.8101,-0.94506,0.57851,4.3563,0.95125,-0.87871,2.3223,1
3.67,-5.137,6.4929,-1.7415,0.30494,1.6241,-1.1385,-2.4359,1.8398,-1.3414,1
-6.3465,-4.8275,-0.0752,-2.3715,-1.518,-1.2925,2.9001,-2.6188,-0.61718,-4.2164,-1
4.721,-4.085,-0.66131,1.7853,-2.632,3.6058,0.19205,0.84251,4.7574,0.037839,-1
-6.5969,-0.96394,0.044046,6.0059,5.532,4.161,-2.544,-2.5684,-6.1349,-1.1763,1
-0.86453,-2.8867,0.85542,0.80768,3.7113,2.3629,2.2773,-1.988,-5.9916,-2.9748,1
-0.95684,-5.3096,4.0711,0.62567,0.9384,-3.2021,-1.7573,-3.7733,5.0277,-0.59123,1
-1.4659,7.9054,2.6994,-2.2807,0.73375,4.1926,-1.547,4.4226,2.2185,3.7105,1
-0.17435,-1.5666,1.2664,-2.3688,-0.33922,-4.3705,-2.1926,-3.6649,-4.2107,2.6719,1
0.1547,-2.1017,1.0187,-1.6779,4.3202,-2.5712,1.08,1.1904,-2.1014,-2.0201,1
2.8257,1.053,0.3207,2.777,-2.9101,1.4469,-1.5748,2.5328,3.6805,-2.4651,-1
2.4008,-2.9263,0.50697,-0.5431,-0.75965,-1.9506,-0.81128,2.8122,2.9223,-9.7479,1
-0.17614,-2.0083,-5.9543,-3.345,-3.9072,0.23955,1.8724,-4.6844,-0.75484,1.8679,-1
1.9266,1.4825,5.4472,2.2457,-0.6022,-0.7627,-0.25171,4.3696,-2.518,-0.45755,1
-0.33743,0.74772,3.8525,-4.9579,-2.7178,-0.087072,4.649,7.4362,-1.1621,2.1091,1
0.31713,-5.0918,-2.0156,-2.38,-4.2292,-2.7279,-0.17294,0.44723,0.34707,-1.9954,-1
4.9804,-5.5979,-1.7989,-0.16908,-0.1814,3.0854,5.9853,-1.8603,-1.8294,-2.8604,-1
-6.3513,0.4532,0.72296,5.0627,-1.1166,1.2176,2.7802,5.9471,0.70533,0.26732,-1
-1.0014,11.188,-1.83,-1.6983,-0.8529,6.3757,-1.9835,2.9225,0.14788,0.81242,-1
-3.1348,0.27818,-0.25471,-3.2894,1.6583,0.55482,-4.423,-1.2628,-3.4383,0.97537,1
-0.72249,3.4554,-4.4745,-6.45,-1.0291,2.8056,2.9204,0.802,-2.8119,-3.1611,-1
0.69298,5.4021,4.4434,-4.9673,-6.5077,4.263,-2.9921,-7.6503,-1.9759,-2.7117,-1
-0.59426,0.36984,-3.1504,1.8545,-1.1564,3.0998,-3.6361,-1.4193,-0.43527,2.5092,-1
-1.5072,0.68987,1.8059,-4.0502,0.070784,-1.3228,8.1813,2.5127,2.7372,4.421,-1
-0.39489,1.9337,-5.4144,2.6707,2.3179,2.5007,-4.3097,4.4538,-0.95129,0.50315,-1
-2.077,1.5868,0.080289,3.1026,2.2929,-4.7229,-2.2008,4.2036,-3.1506,-0.90452,1
-1.3032,1.0536,-1.255,4.5966,-3.8145,0.33067,2.049,2.1338,0.74885,0.8604,-1
3.8629,1.5374,-4.7523,3.5697,-0.47853,-6.8314,2.2329,3.0634,-5.2929,-1.8546,-1
-1.7307,3.8716,1.8093,-3.4549,1.8135,1.875,-5.4718,-1.6407,2.3099,5.2073,1
0.41812,0.46591,0.31056,2.9037,2.5483,-1.2267,3.9812,-2.2999,1.9033,-0.52739,1
1.5115,2.507,-1.627,-0.24319,-2.2668,0.53885,3.9413,3.9526,1.406,-2.8196,-1
-3.1076,-1.8667,-0.25532,-2.0858,-1.4972,-0.55391,-1.7114,-0.097062,-0.37728,-3.286,-1
0.73041,2.309,-1.4028,2.5656,2.5614,1.8763,0.072614,5.0033,-4.5059,-1.2143,1
3.882,-1.0007,0.0013861,-1.8213,-4.7229,-2.6211,1.4353,-4.0821,0.44413,1.8187,-1
0.89492,-1.6717,-2.1873,-0.47083,2.6904,-4.1739,-3.0348,0.32963,2.4689,4.0022,1
1.791,0.91164,-0.71337,4.9787,-2.8064,-0.47857,0.8165,2.686,-4.0538,-0.02272,-1
-4.5849,0.03622,-0.51197,0.63223,-0.24015,-2.3426,-3.168,-1.5178,1.0019,-9.1083,1
-4.6367,3.5235,-0.1241,-3.7374,0.50216,-1.7694,6.7874,1.3044,-0.25172,1.2346,-1
-0.078019,-4.5338,2.2159,1.5123,-0.16221,2.2317,0.64686,2.682,-6.1709,4.4893,1
-0.06114,-2.04,1.1438,-0.18468,0.013709,-0.50495,3.681,-0.7334,1.4553,1.5855,-1
2.8286,-3.4995,-0.83415,4.4153,0.62192,2.5495,4.9208,-5.4316,-1.6167,-0.66178,-1
-3.8516,5.5163,2.7692,-2.0528,0.63952,1.6279,-4.7883,1.8451,4.9582,-3.3776,1
-1.592,3.5444,0.30321,-3.9065,-3.3186,2.2016,0.77421,-0.5354,-2.7084,-1.6038,-1
-0.73864,-0.70461,2.2667,0.42991,-5.3635,4.1924,-4.3473,-4.4463,0.35823,0.26616,-1
2.4626,5.4841,-1.6907,0.56926,2.8301,5.2745,-1.4348,2.245,7.7422,-1.4336,1
7.7849,2.7711,0.50178,0.96357,2.5929,0.14507,-1.5591,2.4055,-0.65231,4.7322,1
-1.6816,-2.3525,-1.409,3.5054,0.11047,2.9469,3.3647,-0.64933,-4.217,-4.0035,-1
3.9069,3.2154,-1.4334,0.088709,-5.2245,3.0241,0.11207,-8.0404,-5.4816,2.3746,-1
-2.5171,4.9822,3.6859,-3.0766,3.5165,0.9297,-1.7278,-1.8106,0.44171,-0.37938,1
4.8761,-5.405,-2.3154,1.032,4.3699,4.6664,-1.2129,-4.4637,5.6797,2.0494,-1
0.014189,2.9352,1.5377,-3.0142,-7.2561,1.3639,-0.65732,4.9639,-4.8318,0.64693,-1
-4.9977,-1.5496,-5.2813,2.9276,-2.3193,-3.3918,-0.48187,0.13842,1.5056,0.48176,-1
5.3761,1.2758,3.004,-4.9671,-0.6028,4.8382,-1.9186,-1.4301,-0.41224,-0.058213,1
-3.0469,-3.9962,2.2344,-2.7903,-4.2299,-1.096,-4.5991,1.0362,-1.264,1.1119,-1
-2.876,0.47361,-0.67147,3.8161,2.0505,-0.53998,-4.8251,0.47412,-5.2955,-1.4856,1
0.51191,-1.3179,2.617,2.4163,-0.77497,-1.8413,-4.4492,-1.4185,-1.5598,1.7442,1
1.0237,0.33755,-0.6168,0.2264,1.6292,-0.60085,0.30729,-0.39131,-1.1199,1.5158,1
-0.63414,-1.5924,3.4675,4.4493,-2.4375,7.5536,-0.74911,-0.69189,2.4926,7.2591,-1
1.664,-3.2342,-0.60978,-1.5717,1.7675,1.1826,1.2748,2.5643,3.0945,3.7405,1
-0.68405,-0.20703,0.46693,4.4957,5.6825,2.8343,3.6017,-1.1498,-1.2683,3.2914,1
-1.6665,1.2466,4.3426,1.2152,5.1819,2.6282,2.7134,-0.95182,0.45102,-3.6037,1
0.15034,-2.6038,0.46196,0.55061,-0.89055,7.3132,5.5273,-0.45861,3.7856,-4.1583,-1
1.8415,-1.7758,4.1458,-0.34133,-1.638,2.2149,-4.0835,2.9716,-0.96261,-0.33594,1
0.21517,-0.043,1.2228,-4.4354,-1.9622,1.991,0.26539,0.72453,2.0951,1.7798,-1
4.7473,-0.16106,1.8794,-6.2009,3.0577,-2.5049,-0.88041,-6.6207,1.661,6.8298,1
-4.613,-2.3363,1.3807,-3.5421,0.978,2.9951,0.57699,0.28737,3.0833,0.24281,-1
2.6833,0.88838,2.5118,-1.6689,0.58892,-1.7529,-2.2203,1.216,3.6425,-1.5079,1
3.6509,-0.46419,1.2285,-2.1397,-5.4897,3.6998,0.22348,2.7155,0.44624,-0.46966,-1
-1.6043,5.3675,-0.69223,3.3249,4.1037,1.7169,-3.8625,5.2574,-4.948,0.33627,1
0.53351,-1.3632,0.78283,-1.7523,-0.5013,-1.0443,2.3283,-0.0025539,-2.184,1.8442,-1
-0.8424,2.5318,1.381,-1.0123,4.9184,2.7371,-1.3809,-2.7192,-2.1522,-2.5423,1
-7.7753,1.6683,1.9916,-4.5404,-0.75671,7.4437,-0.95935,-1.7196,-2.3491,-1.0135,-1
2.3937,3.062,0.059077,2.5725,-3.5337,-6.622,0.71547,0.65081,-0.21439,-1.844,1
-5.5243,3.3734,-0.25631,4.379,-1.4131,0.090889,-0.0029151,-4.1606,6.7123,1.5546,-1
-1.2159,-0.93175,-0.20267,2.6486,-6.0823,3.7815,-1.4854,0.11767,5.9532,3.3958,-1
0.12506,1.4436,0.17387,-1.7356,2.665,-0.0251,1.86,3.2723,0.70448,-1.2816,1
7.3772,-3.2043,4.7164,5.1433,-3.3899,-7.1326,2.1719,-4.0733,4.9054,-0.36657,1
1.7329,-0.14007,-5.0287,1.1638,-1.0446,0.74095,4.1441,-2.2748,1.9974,-6.4567,-1
4.02,-0.77615,3.2565,-1.119,2.9888,-1.9596,-2.0371,5.1794,-2.5903,5.2973,1
-3.1537,1.9955,-7.4622,-1.8567,0.68263,0.1156,-4.2258,-3.1076,2.6122,0.061104,-1
1.4365,-0.2961,5.8874,-0.42722,-1.3095,-4.3115,-1.379,-2.0375,-5.7967,0.053907,1
-1.1996,3.3227,-0.7628,0.32521,5.2903,-1.1861,2.8963,4.5268,1.6916,2.0228,1
-0.54485,1.1481,3.1032,-0.56665,-0.12338,-4.9554,-1.1636,1.0069,5.941,5.385,1
3.0161,1.8627,0.67346,-3.5223,4.3363,-6.4236,2.1011,3.6272,-1.0642,-2.5679,1
-1.1536,6.1637,-5.4764,1.7298,-4.7527,1.471,1.7431,-3.4426,-4.8679,0.90721,-1
-5.4387,0.30029,1.0203,-0.41808,4.161,-2.4141,-0.11673,0.51054,-0.39328,1.4541,1
-4.7059,3.7753,5.2455,3.9345,-2.758,-0.32171,-1.2133,0.24945,-1.764,1.5393,1
1.3432,1.8728,1.7252,3.4135,0.84753,-0.077169,0.68764,-0.79382,-3.7829,-1.256,1
-4.2341,-1.5555,3.4534,2.803,2.9004,6.0533,0.74486,0.85208,-5.1651,3.4467,1
-2.4995,3.2717,-0.97628,1.5468,-0.87607,2.6413,2.4631,1.9722,-0.16641,-3.4218,-1
